N,Trial,Latency_ns,App_Bandwidth_GBps,Perf_Bandwidth_GBps,Perf_Elapsed,Cache_Misses,L1-dcache-load-misses,LLC-load-misses,LLC-loads
35000,4,116.44394285714286,0.06870258601441086,1.0434096458685196,0.004631399177014828,81075,5412006,17965,801529
35000,5,108.16751428571429,0.07395935880405603,0.9851336595260329,0.004347220994532108,71850,5536408,20958,823207
35000,6,106.07614285714286,0.07541752353094071,1.007892438138058,0.004585671238601208,77542,5419331,16620,805316
35000,7,107.94654285714286,0.07411075693815643,1.1191039914497733,0.004642765037715435,87170,5464913,19353,810545
35000,8,139.76122857142857,0.05724048136791667,1.001514437905667,0.004698313772678375,78944,5506745,21609,826642
35000,9,121.21074285714286,0.06600075052282023,1.1101843894448455,0.004614351317286491,85946,6054437,33466,965585
35000,10,112.52582857142858,0.07109478865042794,1.1053735734375152,0.004415346309542656,81883,5459152,18534,813374
40000,1,105.52005,0.07581497544779404,0.8474736143523107,0.0051796818152070045,73646,5722366,21426,812204
40000,2,109.873025,0.07281132015797326,0.8721690146893222,0.004944860003888607,72356,5571169,20656,844819
40000,3,111.199375,0.07194285039821492,0.7941483481563368,0.00531935878098011,70873,5458739,15624,814827
40000,4,105.408825,0.07589497368934717,0.7122663910476781,0.005581242963671684,66695,5538573,18958,834979
40000,5,106.968625,0.07478828488259992,0.7014630472514157,0.005087352357804775,59871,6093744,23887,980899
40000,6,106.949575,0.07480160627099267,0.834520494613864,0.004994882270693779,69933,5462370,15332,822873
40000,7,112.215975,0.07129109736826686,0.7384969439644892,0.0051152054220438,63377,6102813,26043,983894
40000,8,108.137925,0.07397959596506036,0.7098947816715679,0.005230872891843319,62300,6124178,25548,984919
40000,9,124.46105,0.06427713730520512,0.8165235101895855,0.004893206991255283,67032,5638867,15121,804163
40000,10,104.925425,0.07624462802986026,0.8132652089011417,0.005307774059474468,72421,5710523,23268,851011
50000,1,106.37664,0.07520448098379494,0.5773605511862114,0.006487790495157242,62844,6205709,27695,1030129
50000,2,107.10876,0.07469043615106738,0.7385817272081925,0.006286807358264923,77902,5768117,17446,847530
50000,3,105.30168,0.0759721972147073,0.6347227395312709,0.006233613006770611,66381,5792155,20583,894118
50000,4,106.96806,0.07478867991062005,0.5335439153042943,0.006566695868968964,58781,6207958,23953,1034049
50000,5,106.17482,0.07534743171686092,0.7525871671839542,0.00638420507311821,80609,5575255,18315,866285
50000,6,104.97144,0.07621120563840984,0.7912234718562156,0.006686867214739323,88765,5803266,27723,860177
50000,7,105.85418,0.07557566456043588,0.5966906788526609,0.0067747775465250015,67821,5858651,20962,869736
50000,8,107.52242,0.07440308728170367,0.7674616817942863,0.0064556412398815155,83122,5717332,17947,841928
50000,9,104.8028,0.07633383840889747,0.6523352691576708,0.006162072531878948,67440,6212644,27673,1033730
50000,10,106.897,0.07483839583898519,0.7336498104082835,0.006387403234839439,78620,5661358,17165,917416
60000,1,106.52873333333334,0.07509710995030448,0.6251204357158414,0.007863436825573444,82470,5812878,20219,898708
60000,2,105.57553333333334,0.07577513224339225,0.5264852454536444,0.007742933928966522,68393,5846106,20983,932070
60000,3,106.64186666666667,0.07501744155516157,0.6741810644804584,0.00761708989739418,86156,5927159,26346,921012
60000,4,107.45933333333333,0.07444676745931794,0.5858535230220474,0.007945271208882332,78094,5670798,18394,920547
60000,5,106.36171666666667,0.07521503272715763,0.5621188367597109,0.008051818236708641,75935,6301424,31204,1081629
60000,6,106.1074,0.0753953070191146,0.5738960875658253,0.007665776647627354,73809,5785813,16780,895172
60000,7,105.46108333333333,0.07585736602680451,0.597838632617121,0.007476719096302986,74992,5656682,17601,928674
60000,8,104.95035,0.07622652044514382,0.5600969203536197,0.007818776182830334,73472,5812421,21804,927131
60000,9,107.15225,0.07466012146268511,0.5969145629284092,0.008150529116392136,81624,5660101,18711,904869
60000,10,107.55905,0.074377748780786,0.6612635064542889,0.00751287117600441,83349,5642426,18698,911475
75000,1,106.46328,0.07514327944808764,0.5430753388554438,0.009516322985291481,86706,5795427,22912,1012013
75000,2,105.02618666666666,0.07617147926536164,0.4970895941299426,0.00997784174978733,83213,6172947,33438,1056466
75000,3,107.02288,0.07475037113559269,0.49794275040148955,0.009845832362771034,82253,5916172,19946,991331
75000,4,106.00270666666667,0.07546977102345688,0.5281273270271237,0.010024257935583591,88820,5892015,27533,1039586
75000,5,106.23921333333334,0.07530176240009809,0.513059689722277,0.00930014718323946,80053,5873990,23636,1009391
75000,6,106.07445333333334,0.07541872475986679,0.5831276664289116,0.009239252656698227,90390,5801697,22256,1018380
75000,7,106.85782666666667,0.07486583107248922,0.4667338626797648,0.010081610642373562,78944,5965009,20017,995694
75000,8,108.08818666666667,0.07401363873992274,0.48044937726444076,0.009527078829705715,76794,5868894,22748,1014224
75000,9,106.22370666666667,0.07531275504350693,0.5870500242542622,0.009363426826894283,92221,5800490,22189,1017347
75000,10,106.08389333333334,0.07541201353595368,0.49597287672727447,0.009543393738567829,79411,6080785,24803,1010079
90000,1,106.25454444444445,0.07529089736188016,0.4359132472848513,0.011285021901130676,82532,6594516,38445,1294869
90000,2,106.77114444444445,0.07492661094554989,0.493128872570473,0.01195516251027584,98909,6086617,26795,1093234
90000,3,106.58922222222222,0.07505449268896272,0.47341562733917825,0.01136567909270525,90273,6071263,29486,1129963
90000,4,106.92452222222222,0.07481913254074239,0.5082705025335366,0.01177268847823143,100390,6184077,33714,1114593
90000,5,106.60324444444444,0.0750446202804751,0.5078222267785367,0.01124668586999178,95820,6092276,25949,1085933
90000,6,105.36882222222222,0.07592378685915314,0.47608115314530847,0.011140412651002407,88982,6158031,29508,1109381
90000,7,106.84787777777778,0.07487280202830421,0.38327712032309424,0.012348213233053684,79403,6215040,28458,1129711
90000,8,126.54752222222223,0.06321735787091665,0.4940125795109309,0.011759552173316479,97465,6052645,26286,1166582
90000,9,106.92346666666667,0.07481987116018186,0.4836567729733562,0.011678353883326054,94763,6179406,30679,1097041
90000,10,107.46595555555555,0.0744421799317117,0.4230885071103374,0.01192350685596466,84636,6222481,30617,1152285
100000,1,106.26384,0.07528431120125152,0.44298171083617083,0.013054898008704185,97024,5990993,26698,1173708
100000,2,106.58085,0.07506038842812757,0.4369640362627924,0.012765173800289631,93582,6726174,43386,1383176
100000,3,106.01985,0.0754575676158757,0.42814970024402144,0.01317247562110424,94620,6295727,32939,1182633
100000,4,106.48313,0.07512927165082393,0.445499349601019,0.01364767737686634,102006,6033789,28021,1180209
100000,5,107.11089,0.07468895086204587,0.3923890102405991,0.012930803000926971,85126,6159465,28826,1194714
100000,6,106.02963,0.07545060753300752,0.3754325902849522,0.013174118474125862,82980,6695384,38687,1380059
100000,7,107.19504,0.07463031871623911,0.4384666432333333,0.012770909816026688,93946,6026519,26068,1174842
100000,8,106.06529,0.07542524043445316,0.4035849099534777,0.012647704221308231,85638,6287336,29932,1179506
100000,9,105.44988,0.07586542535657698,0.428626890802253,0.013114563189446926,94309,6311090,32965,1214667
100000,10,106.48007,0.07513143069872137,0.4148709125150631,0.013487053103744984,93875,6025135,26238,1170339
110000,1,107.08210909090909,0.07470902532568041,0.40221108735216493,0.013837617821991444,93376,6220931,32194,1267509
110000,2,106.79594545454546,0.07490921088764521,0.447500410249979,0.013961326330900192,104819,6377750,38526,1249214
110000,3,105.74902727272728,0.07565081406723449,0.4337175624905494,0.01409207284450531,102542,6125753,30215,1249522
110000,4,106.86711818181819,0.07485932189533935,0.4540253962250241,0.014527491293847561,110660,6234571,37709,1271134
110000,5,107.0672,0.07471942854581048,0.38039054762908875,0.014740764163434505,94074,6382827,33862,1250967
110000,6,106.75683636363637,0.07493665298164427,0.4218108401554942,0.014041634276509285,99370,6114983,30570,1269139
110000,7,106.20635454545454,0.07532505973148841,0.39295148685791087,0.014652569778263569,96599,6217608,33726,1273161
110000,8,107.2769,0.07457337040872732,0.4515679906832728,0.014201060868799686,107588,6107363,32672,1256049
110000,9,107.32177272727273,0.07454219024437556,0.39126299071482445,0.014579611830413342,95705,6193006,34020,1277552
110000,10,106.83071818181818,0.07488482841035082,0.4371651822758902,0.01470274105668068,107836,6394386,38046,1265030
120000,1,107.975175,0.07409110473773253,0.4180037275822204,0.015291592106223106,107239,6582998,44728,1378193
120000,2,110.36475,0.07248691271443101,0.44403898582807155,0.015551956370472908,115858,6303137,41156,1346637
120000,3,106.09525,0.07540394126975525,0.36423539691141693,0.015203925780951977,92909,6921629,42592,1540494
120000,4,109.45866666666667,0.0730869491071211,0.4256008333983018,0.015434015542268753,110205,6451594,37226,1321394
120000,5,108.86313333333334,0.07348676962571352,0.4076434383947763,0.01503043808043003,102795,6475850,36883,1327591
120000,6,108.045925,0.07404258883433133,0.3824309048983522,0.015117845498025417,96998,6918872,44420,1542178
120000,7,110.3892,0.07247085765636493,0.38834824239440374,0.015465967357158661,100767,6326423,33650,1350836
120000,8,108.37625,0.07381691099295279,0.3981386885100142,0.015104214660823345,100891,6449803,34257,1327602
120000,9,108.70971666666667,0.07359047788276515,0.3797914790764765,0.015371846035122871,97947,6553967,39630,1366428
120000,10,107.53324166666667,0.07439559968626756,0.4773672150748941,0.015411368571221828,123428,6517961,44431,1341265
130000,1,108.2254,0.07391980071221728,0.38608659046514077,0.01741562783718109,112809,6593347,41945,1398814
130000,2,108.93495384615385,0.07343832000239522,0.38232702237330835,0.016813152469694614,107846,6478255,32842,1390192
130000,3,109.18536153846154,0.07326989522475434,0.36831481687362844,0.017859797924757004,110361,6396535,38913,1421988
130000,4,109.74035384615385,0.07289934577042903,0.3738855097553121,0.016285021789371967,102152,7026244,46726,1622811
130000,5,107.90318461538462,0.07414053652369568,0.4289075160440387,0.016871473751962185,121405,6545578,43401,1403280
130000,6,108.44064615384616,0.07377307572153614,0.3834099672098993,0.016219845972955227,104335,6325672,29443,1389191
130000,7,108.19192307692308,0.07394267309873125,0.3988864538560015,0.01652474980801344,110587,6463386,40926,1418593
130000,8,107.11559230769231,0.07468567206368792,0.35362892285884256,0.017153137363493443,101768,6547748,36943,1403131
130000,9,107.96333076923077,0.07409923298031461,0.3875978360305818,0.017185640521347523,111755,6515493,41112,1422648
130000,10,110.1153923076923,0.07265106024093188,0.371881637705454,0.01691499538719654,105535,6671212,45097,1446317
140000,1,106.19191428571429,0.07533530263401814,0.3506447535720792,0.019732806831598282,116085,6808593,54284,1540338
140000,2,107.72282857142856,0.07426466707282367,0.4141357277622166,0.017886903136968613,124279,6710308,50844,1517782
140000,3,107.00207142857143,0.07476490775545734,0.33963827462916363,0.01883652526885271,107334,6810400,48505,1533517
140000,4,106.51276428571428,0.0751083689701308,0.40430250048662,0.01755488198250532,119076,6399207,37686,1467779
140000,5,105.65915,0.07571516522705322,0.38111574559377986,0.01829494535923004,116979,7128684,55341,1713441
140000,6,107.06781428571429,0.07471899985416453,0.44602626955631236,0.01805754005908966,135126,6498342,48917,1497720
140000,7,106.68761428571429,0.07498527409728777,0.3709367309256169,0.01739627681672573,108262,6748503,44914,1518835
140000,8,106.83091428571429,0.074884690948206,0.37287889136238117,0.01976527739316225,123649,7120091,60529,1704118
140000,9,106.86843571428571,0.0748583989887165,0.38862966055081477,0.018741975538432598,122200,6512564,43332,1495204
140000,10,106.29547857142857,0.07526190302275322,0.4357265635842745,0.018728834576904774,136913,6409955,45187,1485026
150000,1,106.49533333333333,0.07512066256424382,0.40345970810994203,0.019390802830457687,131255,6871509,57282,1604480
150000,2,107.10093333333333,0.07469589434016759,0.36792483621846783,0.02063001226633787,127344,6752006,49570,1548473
150000,3,109.4418,0.07309821293143935,0.38572559292928477,0.019638249650597572,127087,6801634,47828,1537900
150000,4,107.26736,0.0745800027147121,0.38078660937255593,0.020201644860208035,129059,6562116,44903,1559365
150000,5,108.10637333333334,0.0740011874723883,0.4204823802391796,0.020136582665145397,142054,6595141,49355,1562492
150000,6,107.46169333333333,0.07444513251047474,0.4015099928525563,0.0192872267216444,129923,6734568,50001,1579996
150000,7,106.53510666666666,0.07509261735693261,0.9054225458572479,0.020169949159026146,306391,6610668,112283,1562554
150000,8,108.12824,0.07398622228568597,0.6229975013850831,0.02061898447573185,215513,6496619,87701,1549782
150000,9,106.2906,0.07526535742577424,0.4834717655918165,0.0192474452778697,156122,6577068,53253,1566261
150000,10,107.87030666666666,0.07416313392638295,0.3387120216693949,0.020299702882766724,115356,7224881,56016,1778824
160000,1,107.43933125,0.07446062728541043,0.374799223635814,0.02040175162255764,128288,6586503,39970,1613172
160000,2,105.9189375,0.07552945855409474,0.371891811888997,0.021545493975281715,134429,6611192,46373,1625990
160000,3,109.00248125,0.07339282471608874,0.38648272135379375,0.020647416822612286,133880,6589096,45154,1627863
160000,4,106.4834875,0.07512901941721246,0.3702943678444992,0.020733492448925972,128807,6674883,45152,1628874
160000,5,104.82909375,0.07631469197929606,0.3637731740169269,0.020038501359522343,122297,6600364,40959,1622237
160000,6,107.309525,0.07455069808574774,0.37113480542324623,0.0200147470459342,124624,6602596,42992,1631261
160000,7,107.42305,0.07447191268540597,0.3207645590212677,0.02174992300570011,117048,6601643,39100,1622617
160000,8,104.649575,0.07644560429414071,0.35639316806030064,0.021178451366722584,126632,6799423,45074,1608033
160000,9,105.93324375,0.07551925832536399,0.33535356833561775,0.020079806447029114,112975,7328381,57440,1862651
160000,10,106.64284375,0.0750167542301684,0.3438186056055558,0.021232182160019875,122474,7340091,62015,1866925
170000,1,105.96576470588235,0.07549608142030334,0.3750852401293629,0.021243988536298275,133686,7444845,67058,1948675
170000,2,106.98591764705883,0.07477619649337026,0.3687886452876533,0.02239784598350525,138581,7421507,71130,1949385
170000,3,108.9859,0.07340399079146935,0.36737659653485333,0.022263607010245323,137223,7006853,57229,1737575
170000,4,105.54205882352942,0.07579916565183102,0.35623296240400454,0.022012023255228996,131557,6905389,52976,1731371
170000,5,105.28648823529412,0.07598315922667692,0.40304629614658055,0.02165692299604416,146444,6721307,53189,1707460
170000,6,106.7300294117647,0.07495547451913445,0.4131959070500833,0.021773509681224823,150940,7431934,79883,1949314
170000,7,103.71028823529412,0.07713795936860085,0.3601594939316192,0.02216410171240568,133926,6845636,50659,1771040
170000,8,107.1156,0.07468566670027521,0.36445146116133076,0.021462001837790012,131229,7005727,57327,1751820
170000,9,106.6089294117647,0.07504061849360594,0.48343643097428346,0.021610911935567856,175280,6887452,72247,1732738
170000,10,106.72215294117647,0.07496100649702477,0.34854268107848824,0.022102663293480873,129247,6960919,50708,1723844
180000,1,105.36277777777778,0.0759281424496317,0.38751016912785824,0.024675983004271984,160427,6895560,59414,1832547
180000,2,106.19573888888888,0.07533258945888863,0.33618461375288033,0.02448104228824377,138079,7535029,72307,2033036
180000,3,106.68353888888889,0.07498813859495246,0.3799015946601122,0.023411081172525883,149215,7155999,69630,1828902
180000,4,105.90482777777778,0.07553952135956031,0.34930848103134093,0.023170508444309235,135789,7553125,70036,2038999
180000,5,105.52335,0.07581260450885989,0.37499657349622173,0.02283117175102234,143640,7078682,58605,1802026
180000,6,105.53412777777778,0.07580486207121098,0.32834489176009685,0.02309486735612154,127223,7552137,65789,2040884
180000,7,105.93478888888889,0.07551815681995559,0.3789320175105388,0.023414356634020805,148855,6908880,60876,1801504
180000,8,106.05084444444445,0.07543551436962731,0.3476166590896326,0.023794076405465603,138768,7038361,55316,1804313
180000,9,106.39167777777777,0.07519385131522922,0.362371040364238,0.023194211535155773,141011,7546502,72810,2035697
180000,10,105.95068333333333,0.07550682778355527,0.3700390671133273,0.022655910812318325,140653,7016652,55147,1783857
190000,1,106.66278421052631,0.07500272995133853,0.4028660596862716,0.024723142385482788,167103,6974528,69397,1864294
190000,2,106.49757368421052,0.07511908227807908,0.37550765556602395,0.02555376011878252,160988,7006325,69491,1879903
190000,3,105.87548947368421,0.07556045350787666,0.4412008993252944,0.025519571267068386,188899,6937025,74431,1886626
190000,4,107.62855263157894,0.0743297183172632,0.3700126118618375,0.024733634665608406,153541,7662298,83158,2117399
190000,5,106.31823684210526,0.07524579260922953,0.4109929517131043,0.02439786121249199,168231,7082299,71348,1885292
190000,6,106.2339894736842,0.07530546522477839,0.37996008124130165,0.024042961187660694,153266,7090809,63991,1873491
190000,7,107.35122631578948,0.0745217383587852,0.3472291177520174,0.024320500902831554,141680,7335215,71058,1945981
190000,8,106.53737368421052,0.0750910194549469,0.35678548083962897,0.02524897363036871,151137,7166291,61553,1848675
190000,9,105.09516315789473,0.0761214860857185,0.34144486385881195,0.02429137472063303,139153,7662216,74997,2114430
190000,10,106.35697368421053,0.07521838693674357,0.34477665430738436,0.026430952362716198,152887,7646457,79177,2120245
200000,1,106.58606,0.07505671942466022,0.4023518920536511,0.025572472251951694,172623,7328179,81733,1982652
200000,2,106.98225,0.07477876002794856,0.38400309880637024,0.02658237051218748,171257,7363071,73281,1955235
200000,3,110.863835,0.0721605923157899,0.42197011373815074,0.025493384338915348,180480,7156444,70913,1983188
200000,4,106.24968,0.07529434441590789,0.4146531703268365,0.025927139446139336,180368,7369984,92579,1979716
200000,5,107.7187,0.07426751344009908,0.3522926790768031,0.025063233450055122,148136,7750694,77958,2193514
200000,6,108.474985,0.07374972211335176,0.34132159477830715,0.025794622488319874,147711,7748843,78144,2192616
200000,7,106.93298,0.07481321478181942,0.34511058432135056,0.027098297141492367,156899,7175955,66308,1947854
200000,8,107.16893,0.07464850120272733,0.41977195876864165,0.02635942306369543,185639,7103840,79742,1951486
200000,9,106.98202,0.07477892079435404,0.41179992406011257,0.026237483136355877,181271,7752163,96791,2207144
200000,10,106.289465,0.0752661611383593,0.3688450304625631,0.02519847173243761,155933,7465041,78916,2039763
230000,1,111.04695652173913,0.07204159619119213,0.36910778444898934,0.03092723060399294,191520,7637228,95780,2205779
230000,2,108.63546956521739,0.07364077342342909,0.4195132711900775,0.031081524677574635,218760,8133244,123684,2464438
230000,3,108.14350434782608,0.07397577920417017,0.37358254055296986,0.030417339876294136,190646,8144569,105610,2461474
230000,4,109.77736086956521,0.0728747706870582,0.406619283210414,0.02828330546617508,192947,7530685,81748,2162908
230000,5,106.85797826086957,0.07486572486398546,0.3822390670897989,0.030304819345474243,194342,7794693,105134,2254773
230000,6,106.70388260869565,0.07497384166738891,0.3698877880818402,0.031978568993508816,198449,7402977,88214,2181804
230000,7,106.66799130434782,0.07499906862569669,0.3558868960186706,0.031583585776388645,188579,7677506,92720,2212033
230000,8,106.5704,0.07506774864315044,0.3523005943823204,0.03050422854721546,180299,7582579,80803,2168500
230000,9,107.11478695652174,0.07468623359394093,0.38077559471523004,0.02888709492981434,184541,7525486,82082,2173400
230000,10,107.3913304347826,0.07449390902981967,0.3862341535140939,0.03086358681321144,199994,7640052,98212,2196028
270000,1,112.65442962962963,0.07101363014575943,0.4173030664693087,0.03430362790822983,240166,7844223,104022,2461410
270000,2,107.62917037037037,0.07432929170103823,0.40296794087687754,0.036289543844759464,245342,8708102,144038,2827425
270000,3,107.62511111111111,0.07433209515334092,0.38673906262098323,0.03764777444303036,244274,7859327,111364,2479852
270000,4,107.93165555555555,0.0741209792328458,0.44396846758038544,0.035164136439561844,261922,8142649,127910,2479568
270000,5,108.28387407407408,0.07387988348595116,0.4089393747881572,0.037349230609834194,256248,7834014,117746,2475644
270000,6,107.14216296296296,0.07466715043605616,0.3737550691322691,0.0350669901818037,219890,8703886,129000,2836864
270000,7,108.05717407407407,0.07403488078002053,0.4293011417424123,0.03504863195121288,252437,7950149,113261,2484060
270000,8,105.93384444444445,0.07551883009584807,0.38593250857222255,0.03600116912275553,233103,8053690,114552,2513240
270000,9,107.52672962962963,0.07440010523481552,0.4075757442245158,0.03508913144469261,239939,7846610,107182,2480156
270000,10,108.89857037037036,0.07346285605762808,0.3350339950466179,0.035929770208895206,201959,8187111,78337,2549572
290000,1,107.05366551724138,0.07472887510527672,0.4583263072324246,0.03637443296611309,279699,8118032,112256,2646815
290000,2,108.34391724137932,0.07383893995799329,0.32050623807450496,0.03778581973165274,203182,8167432,66714,2608714
290000,3,108.67938620689655,0.07361101566004555,0.3935136806965268,0.03989206999540329,263370,8118221,124344,2649857
290000,4,107.95663103448275,0.074103831541804,0.40184627670825074,0.03769122064113617,254109,8134244,117796,2656500
290000,5,107.99426551724137,0.07407800739866871,0.39520506717578663,0.03853876516222954,255529,8106950,118493,2654731
290000,6,108.78364137931034,0.07354046893967577,0.3281796919239589,0.03665149677544832,201801,8115963,54438,2617912
290000,7,108.25893793103448,0.0738969008276835,0.4149728679278335,0.03820447903126478,265983,8121447,125054,2668131
290000,8,108.56030344827586,0.07369176159139647,0.32177632657783245,0.03812569845467806,205822,8101751,71839,2668668
290000,9,108.34117931034483,0.07384080596985093,0.3340529938399737,0.038132356479763985,213712,8101632,64121,2678451
290000,10,108.1893,0.07394446585752935,0.39620893867288337,0.03950817231088877,262622,8118422,123160,2650786
300000,1,105.53611333333333,0.07580343587916856,0.44766595050175073,0.04043558053672314,303695,8246787,142031,2730930
300000,2,110.20449,0.0725923235977046,0.3742402684427505,0.04147014394402504,260379,8216174,105734,2715189
300000,3,106.87890666666667,0.07485106509323075,0.34392647863438747,0.04025802668184042,232294,8244061,82181,2762745
300000,4,107.97532,0.07409100524082726,0.4300944230036119,0.038541048765182495,278104,8242469,114903,2734958
300000,5,108.31304,0.07385998952665349,0.38236079240218246,0.04122090060263872,264430,8254034,126605,2741690
300000,6,108.52089,0.0737185255299694,0.3212476383091218,0.040302127599716187,217214,8278632,76154,2759403
300000,7,107.9813,0.07408690208397195,0.40931600807668156,0.04096920043230057,281343,8243783,139224,2742694
300000,8,108.44200666666667,0.073772150164933,0.3242537085799044,0.04065367113798857,221159,8248671,73091,2758081
300000,9,104.96568333333333,0.07621538531402565,0.45590569210668946,0.03922548517584801,300029,8246834,145712,2738514
300000,10,105.56584666666667,0.07578208532974395,0.3850875533413214,0.039696335792541504,256466,8240685,117274,2733045
325000,1,109.97320923076923,0.07274498994762164,0.46408650739323776,0.042602826841175556,331709,8581900,161675,2948486
325000,2,109.84394153846154,0.07283059846499429,0.39322331149214274,0.04258493334054947,280941,8564813,130838,2839238
325000,3,111.40488615384615,0.07181013576866177,0.32041832645260254,0.04587472137063742,246610,8580608,91862,2982092
325000,4,109.57994153846154,0.07300606194603668,0.4332242191361779,0.04228473734110594,307338,8592488,132526,2953334
325000,5,107.74052307692308,0.07425247039396933,0.4707574438611478,0.042936316691339016,339111,8536205,144365,2864977
325000,6,108.17773538461539,0.07395237080492377,0.41798135296746636,0.043281177058815956,303512,8584859,145740,2934789
325000,7,116.05352307692307,0.068933710824939,0.4648420713030761,0.042677576653659344,332832,8571481,164232,2938717
325000,8,108.50397846153847,0.07373001537299179,0.40944606166891545,0.04412882402539253,303137,8566516,146869,2956438
325000,9,109.03149538461538,0.0733732943107815,0.6568795790385545,0.04110743198543787,453029,8561105,189684,2928918
325000,10,109.13912923076923,0.07330093300528723,0.3716329269449476,0.04314105398952961,268983,9400304,131398,3328468
350000,1,109.14405142857143,0.07329762726680111,0.35647346727729384,0.04822834488004446,288436,9047866,104264,3120763
350000,2,111.19610857142857,0.07194496374718971,0.4256376317807657,0.045278300531208515,323333,9098145,136489,3078954
350000,3,113.88624571428572,0.07024553272280265,0.4660787980977849,0.048456394113600254,378905,9071771,188699,3101544
350000,4,108.24236571428571,0.07390821465521764,0.5026920196774445,0.04728382173925638,398781,9119393,209489,3186362
350000,5,107.15222857142857,0.07466013639340345,0.3781827324974661,0.04652227275073528,295177,9028590,96976,3163150
350000,6,109.16326857142857,0.07328472392492881,0.36742567357409267,0.04735447932034731,291911,8876040,111103,3161063
350000,7,115.72812285714286,0.06912753618129072,0.4657919114471541,0.047779109328985214,373379,8870170,186790,3163465
350000,8,107.69386571428572,0.0742846395840612,0.4484699687770973,0.047167908400297165,354895,9047076,181840,3151160
350000,9,112.72064857142857,0.07097191243475305,0.4351794981794812,0.04468614049255848,326258,8867124,113846,3162432
350000,10,110.10347428571428,0.07265892427009439,0.4628518747599821,0.04654809646308422,361463,9022081,190535,3152308
375000,1,105.479376,0.0758442105307866,0.3968447638544666,0.04729879088699818,314913,9223258,101940,3268639
375000,2,112.89790133333334,0.07086048461060263,0.3682777161978621,0.05042780376970768,311577,9482362,121121,3339290
375000,3,116.87843733333334,0.06844718480607566,0.4796481684410945,0.050331166945397854,405023,9265082,210796,3366992
375000,4,108.52770933333333,0.07371389343000599,0.38193582534561604,0.05118277482688427,327970,9318179,141357,3357498
375000,5,109.18512533333333,0.07327005373283814,0.45892063589050874,0.051213400438427925,394313,9403671,202005,3352925
375000,6,108.28074666666667,0.07388201731400448,0.39881488033602275,0.05014300253242254,335507,9289081,121688,3410792
375000,7,109.861848,0.07281872775342356,0.4567319848971791,0.052927227690815926,405565,9413505,208398,3362280
375000,8,108.93420266666666,0.0734388264123033,0.3972015897706943,0.04904548265039921,326836,9196168,106333,3391577
375000,9,109.183952,0.07327084112141316,0.3593295240835199,0.055213285610079765,332856,9144370,136465,3338538
375000,10,109.29046133333334,0.07319943481252393,0.39528273360472616,0.04833419527858496,320540,9154963,107427,3363413
400000,1,110.700435,0.07226710536412978,0.39723509576487276,0.05709161330014467,380487,9754012,168044,3614538
400000,2,112.5885525,0.0710551812094751,0.408439011943049,0.05402140039950609,370180,9614079,151766,3617347
400000,3,111.0054625,0.07206852545657381,0.40828858906231713,0.05266479589045048,360751,9482791,143085,3553400
400000,4,108.6518775,0.07362965264912243,0.3911786687022447,0.05331661086529493,349911,9616654,137394,3566637
400000,5,109.1171625,0.07331568945444306,0.39441324771210584,0.05337156727910042,353168,9491786,143424,3554709
400000,6,110.01877,0.07271486492713924,0.36753157789062346,0.05665911827236414,349369,9663422,153928,3551431
400000,7,108.92168,0.07344726963447497,0.4689024580060323,0.05415032617747784,425994,9632264,222557,3576261
400000,8,109.57115,0.07301191965220773,0.3891426652194416,0.053040020167827606,346284,9635615,130421,3646020
400000,9,105.4565575,0.07586062156447691,0.3525523022633067,0.05744173098355532,339759,9460023,125240,3526904
400000,10,107.7562175,0.07424165570770894,0.48188730479162045,0.055511086247861385,448792,9827147,238328,3575849
410000,1,110.10853902439024,0.07265558212726729,0.4209078587119519,0.0569299403578043,402020,9796730,190269,3620338
410000,2,108.17397317073171,0.07395494281580604,0.39371680312991575,0.05524480435997248,364918,9899106,138773,3669003
410000,3,114.3529268292683,0.06995885651395871,0.40887954876798877,0.05387995857745409,369609,9823042,138424,3639059
410000,4,107.36581951219512,0.07451160934035736,0.4141230959072664,0.058137266896665096,403928,9861198,193453,3706458
410000,5,109.061,0.07335344440267373,0.3665751464522835,0.05799212958663702,356658,9669249,148287,3624803
410000,6,109.93933170731707,0.07276740612993517,0.4060721039286979,0.053020366467535496,361215,9793054,140203,3723611
410000,7,110.69776341463415,0.07226884946206968,0.36017105894959295,0.059127858839929104,357290,9737227,148711,3671205
410000,8,110.14597073170732,0.07263089105171479,0.48476086153220205,0.056877111084759235,462578,9948373,252547,3662785
410000,9,109.6120512195122,0.07298467559902673,0.3821205197759085,0.05600149184465408,359021,9668896,134276,3649037
410000,10,110.08894146341463,0.07266851596223772,0.40740596767556286,0.0544091435149312,371894,9828485,130429,3686222
425000,1,108.29310588235295,0.073873585348,0.4068128750224926,0.057988736778497696,395784,9805697,175923,3761797
425000,2,112.9975105882353,0.07079801987100517,0.3860811963228632,0.05453897640109062,353269,9867746,127388,3655988
425000,3,109.21592,0.0732493944106317,0.3948527585806552,0.05612005665898323,371769,9850347,137562,3815265
425000,4,108.42784941176471,0.07378178247932655,0.40630748917757165,0.057205614633858204,389954,9870340,188015,3763240
425000,5,108.8737505882353,0.07347960327238387,0.40379719403849956,0.05662465840578079,383609,9819431,142712,3802018
425000,6,105.84672470588235,0.07558098771813396,0.4067019262417557,0.05808765348047018,396351,9894367,149501,3810932
