#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1727406541.502264,502264,372418a1ffc9,1,0,0,115386068,97875736,110481592,2080452,7599412,0,7579756,3979108,1884416,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879192,631996,41512,4815484,3932728,882756,45760,59988,0,0,0,59790180,17061084,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406542.000915,915,372418a1ffc9,1,0,0,115386068,97874992,110480848,2080456,7599408,0,7580244,3979128,1884904,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1879448,631996,41512,4815484,3932728,882756,45760,59988,0,0,0,59790180,17061084,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406542.501967,501967,372418a1ffc9,1,0,0,115386068,97874472,110480328,2080456,7599408,0,7580152,3979128,1884812,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1879132,632144,41512,4815484,3932728,882756,45776,60004,0,0,0,59790180,17060936,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406543.001618,1618,372418a1ffc9,1,0,0,115386068,97873984,110479840,2080460,7599404,0,7581216,3979128,1885876,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1880148,632144,41512,4815484,3932728,882756,45776,60004,0,0,0,59790180,17060936,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406543.501646,501646,372418a1ffc9,1,0,0,115386068,97873984,110479840,2080468,7599396,0,7581980,3979128,1886640,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1880960,632236,41512,4815484,3932728,882756,45808,60108,0,0,0,59790180,17060936,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406544.001296,1296,372418a1ffc9,1,0,0,115386068,97874116,110479972,2080468,7599396,0,7581980,3979128,1886640,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1880960,632236,41512,4815484,3932728,882756,45808,60108,0,0,0,59790180,17060936,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406544.502356,502356,372418a1ffc9,1,0,0,115386068,97872944,110478800,2080472,7599392,0,7582356,3979128,1887016,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1881348,632112,41512,4815484,3932728,882756,45808,60076,0,0,0,59790180,17060936,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406545.001016,1016,372418a1ffc9,1,0,0,115386068,97873952,110479808,2080480,7599384,0,7580620,3979128,1885280,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1880128,631888,41512,4815484,3932728,882756,45776,60004,0,0,0,59790180,17060460,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406545.502050,502050,372418a1ffc9,1,0,0,115386068,97873712,110479568,2080480,7599384,0,7580052,3979128,1884712,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1880572,631888,41512,4815492,3932728,882764,45760,59972,0,0,0,59790180,17060460,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406546.000712,712,372418a1ffc9,1,0,0,115386068,97873732,110479588,2080480,7599384,0,7580052,3979128,1884712,36068,5695340,3943060,256,256,2097148,2097148,1228,0,1880572,631888,41512,4815492,3932728,882764,45760,59972,0,0,0,59790180,17060460,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
